stdid,A_PLURAL,MORFOLOGIK_RULE_EN_GB,SENTENCE_FRAGMENT,UPPERCASE_SENTENCE_START,text,ENGLISH_WORD_REPEAT_BEGINNING_RULE,EN_COMPOUNDS,IN_PAST,I_LOWERCASE,HE_VERB_AGR,THERE_S_MANY,IT_IS,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA,COMMA_PARENTHESIS_WHITESPACE,EN_A_VS_AN,SENTENCE_WHITESPACE,WONT,BEEN_PART_AGREEMENT,WOMAN_WOMEN,DOUBLE_PUNCTUATION,EN_CONTRACTION_SPELLING,MY_BE,ADVERB_WORD_ORDER,AM_I,ADMIT_ENJOY_VB,ADVISE_VBG,IN_A_X_MANNER,THE_SENT_END,CANT,ENGLISH_WORD_REPEAT_RULE,KIND_OF_A,MASTERS,TOO_DETERMINER,EN_QUOTES,EN_UNPAIRED_BRACKETS,EN_GB_SIMPLE_REPLACE,NEW_XX,PROGRESSIVE_VERBS,PRP_RB_NO_VB,ANY_BODY,MAY_BE,ACCORDING_TO_ME,AFFORD_VBG,MISSING_HYPHEN,TO_TOO,DT_PRP,EVERYDAY_EVERY_DAY,MISSING_COMMA_AFTER_INTRODUCTORY_PHRASE,PEOPLE_VBZ,LOOSE_LOSE,EVERY_EACH_SINGULAR,RATHER_THEN,COMPARISONS_THEN,SO_AS_TO,TRY_AND,NON3PRS_VERB,THE_SUPERLATIVE,POSSESSIVE_APOSTROPHE,IT_VBZ,WHERE_AS,WHITESPACE_RULE,AFFECT_EFFECT,I_MOVING,THEIR_IS,SOME_OF_THE,A_UNCOUNTABLE,COMP_THAN,DID_BASEFORM,LITTLE_BIT,CD_NN,HAVE_PART_AGREEMENT,APOSTROPHE_PLURAL,scount,wcount
MT2015009,0.0,7.0,0.0,0.0,"I am from Jabalpur, Madhya Pradesh. My dream is to become a teacher in
college, teaching basic subjects like data structures, C++ to the under
graduates. I like photography, particularly of animals and nature (like tree,
sky, mountains). Currently I am a member of the Student Activity
Counsi|(SAC) of the college. I follow the motto of never give up"" so I work with
pre"". I am a member of Student Activity Counci|(SAC) in the college. In the
month of September, just after becoming a member of SAC, there were a
series of events to be organized in the college and I also had class tests and
studies to handle. I had to manage both. I used to do SAC work in evening
after attending my classes and spend the nights in studying. There were
times when SAC work extended till night so I covered. I like reading ﬁction
novels. I am more interested into mystery solving and crime investigation so

I have read some of Dan Brown, Sidney Sheldon, Agatha Christie.| also like
reading articles online and in newspaper. I like to learn and play different
sports like basketball, table tennis, lawn tennis. I like photography, in
particular shooting animals and nature. Yes, I consider myself as lucky as I
have many things that some people do not have. I have my parents to guide
me, friends to support me and many more. I also think that I am lucky
because of some life events I experienced like, I was preparing for GATE along
with B.Tech ﬁnal year, my preparations were not up to the level, but then the
paper was not difﬁcult in 2015 and I made it to IIIT-B. In my B.Tech we had a
project in seventh semester. We were a team of 3 girls. Two of us, including
me were working on the back end and one was working only on the design
part of the front pages. The design part of internal pages was also being done
by the 2 of us. At that time I felt that she is not doing her fair share of work,
but I with my other team mate managed to do b. In my B.Tech sixth
semester, we had a minor project. We had a team of 3 girls. We were to make
a website, but among the 3 of us only I took the course of C#.Net. So I had to
think of how all 3 of us can work and contribute to the project. It was an
online primary Ieaming site and had a lot of design work and we also had to
make presentations for young children , so I gave these 2 works to my other
team mates while I did the datab",3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,518
MT2015020,0.0,17.0,0.0,0.0,"I am 2nd yr MTech IT student of IIITB. I am a fast Ieamer and have
interpersonal and leadership skills. My area of interest is Machine Learning,
Computer Vision and Data Structure and Algorithms. I have a work
experience with TCS for 30 months as a JAVA developer. My hobbies are
reading, swimming and playing basket ball. I like to visit places with natural
beauty, oceans, mountains etc. Conﬁdence is knowing that no matter how
hard a problem comes you will work hard and prepare your best to be able to
solve it. On the other hand over conﬁdence is considering that you can
handle something without the need of preparing for it. An instance would be:
I will deﬁnitely get a good job no matter how much time will it take because i
will work on all my shortcomings. Overconﬁdence is I am already too good to
crack this interview and i will crack it. I am a fast Ieamer and a hardworking
responsible person. I have always fulﬁll all my responsibilities whether in
academia world or in job. My work was awarded and appreciated by my
leads. I was lead developer and backup lead in our project in a small span of
1 year afterjoining . I was given best performance bands and good
promotions. I have good analytical and technical skills, even if there's a
problem that I am new to, i will be able to ﬁnd a solution. It was a project
where the estimations of efforts and analysis of change done by the person
was wrong and I was incharge of development of that product. I found out a
way to convince my onsite counter part to buy a small amount of time as
much as he can, and pallnned to break down the problems in small
deliverables which would be given to client one by one. So that we will get
more time to develop and the deliverables also doesn't get delayed. Because
even if the requirement is delivered at once, tester will verify one by one so
why not deliver in pieces. Was awarded by my leads for handling this.
Success is able to do what you like and be bale to earn a sufﬁcient amount
form it. Success is when your work doesn't looks like a burden but the joy,
your results gives you immense pleasure and you can look back and proud of
the hard work you put in to get it. Success is not about how much you are
better than him/her (i.e. your colleague) but how much you have improved
yourself. Every one wants to succeed but not everyone wants to put efforts
and hard work for it. It is addition of small small achievements you made and
reached where you are. I have a different experience than people in the
organization, I will bring a new perspective a different approach for the tasks
Organization is working on. I am different form the person you will promote I
have some qualities he won't have. I am smart, hard working person with
continual Ieaming attitude. I have some skill set and I will gain more as I Ieam
more. Every project that I have worked on , I have received good appraise
from my team mates and leads",4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32,596
MT2015038,1.0,20.0,1.0,0.0,"I am Darshan Bhat, currently studying second year M.tech. My stream is Data
Science. I graduated in 2014. I did my B.Tech in PES university bengaluru
majoring in Electronics branch. My area of interests are algorithms, data
structures, machine learning, signal processing and communication.

Apart from technicals, I love to play and watch cricket. I love to cook if I get a
chance (and daring people to eat it :) ). People often criticize me about my
presence of mind and humor. I guess these two will make our day to day work
much easier and better. People also trust me for the challenges I take to
complete the assigned work. I was my teams favorite when I used to work in
my previous company, you can refer to my linkedln recommendations as
proof of concept :). This happened when I used to work with my previous
employer. Suddenly an important bug was rose by the customer on a Friday
evening. Unfortunately that being a long weekend most of my team mates
including my tech lead was on a holidays out of Bangalore. That bug being
very important and had a potential of customer dis—trusting our company, I
was spell bound to ﬁx it. I came to ofﬁce on Saturdays and sundays and ﬁxed
it after working around 10 hours on each day. In the technical side my
interests are algorithms and data structures, machine Ieaming, signal
processing and communication. I would love to work in the core technical
team.

On the non technical side my interests are playing cricket, cooking. I would
love to visit new places along with my best buddies. I always want to keep in
touch with latest technology, so I used to sur. Well this is a very interesting
question. I usually dont carry work related stuffs after the ofﬁce hours, unless
it is life threatening :). I want to spend quality time with my family after
ofﬁce hours. Weekends are like my stress busters. I will go for an outing with
my family. That will help my to get refreshed and motivated to work again on
monday :). Along with that, I will love to maintain my ﬁtness. Being a morning
guy I am going to gym before coming to ofﬁce. which is a. I am a very
organized person when it comes to my work. I always try to ﬁnish my work
earlies of my deadline. I always managed my time sheets efﬁciently in day to
day work. I always maintain notes of all the meetings.

I feel sometimes disorganized in home. I wanted to do several things in the
free times, but I will fail some times in prioritizing them",4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,501
MT2015041,0.0,12.0,1.0,1.0,"I am Dhanesh. I was born in Rajasthan and bought up in Raj. and Kolkata.
Since childhood I was fascinated by science (didn't lots of terms at the age of
7-8) and aspired a career in it. In Chennai, I became fascinated with
computers and coding. I started Ieaming about the internal working of
computers. By the time I was in 3rd year B.Tech, I decided to be more
centralised and took up data analytics as my interest. Let me ﬁrst clarify,
what I don't consider as success.

1. Getting top marks

2. Being multi—tasker

For me success is doing what you love and excelling in it.

I am reﬁning my goals and aims based on knowledge and experience that I
get everyday. I am on my path of success; a little bit behind the schedule, but
on the track. I have Ieamt and gained experience from the projects and self-
studies through the help of online materials and libraries. I have always
strived to complete the given task, keeping in mind the quality (of code).
With never say die enthusiasm, I will be good asset for the organization and
its future. I always wanted to learn a musical instrument, like tabla or
mridangam, but never got an opportunity to pursue it. If enough time, I would
love to pursue this. I am not gifted with good voice but, whenever given a
chance I sing to the tune of Kishore Kumar and Mohd. Raﬁ. For my recent
project, I worked on data stream algorithms on embedded systems. In
another project I worked on building Information convergence Platform. My
B.Tech project involved working on sampling algorithms. With these projects, I
gained knowledge and Ieamed team qualities. which would be good asset",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,333
MT2015053,0.0,4.0,0.0,0.0,"Hi, I am Keerthan Pai, a resident of Bangalore. I am currently pursueing
M.Tech in Information Technology, IIIT Bangalore. I did my BTech in
Information Science & engineering from MSRIT Bangalore in 2012. Then I had
worked in Oracle Communications as a Member of Technical staff for three
years.

My area of specialization is Data Science. I am good in Algorithms, OOPS and
design patterns. Success is in accomplishing tasks that would beneﬁt a lot of
people around you. I believe happiness is the unit of success. Accomplishing
tasks against odds is the best form of success.

I am still in the pursuing stage
. I would like to be both respected and liked. But getting respect is more

challenging than being liked, because respect demands some character,
determination and lot of good qualities. Respect is eame

Being liked is subjective. One cannot be liked by everyone. Not yet. But I am
getting there.

Success is a habit. I am still in the process of building consistent habit of
Ieaming, ﬁtness, etc. I constantly except change in all walks of life.

My ﬁrst reaction to change is to sit back and analyze the situation, come up
with as many reactions as possible,

discuss the reactions with friends & elders if the change is something big,
and face the situation. Getting back to academia after working for three years
in the industry has been my best move so far.

With the careerl had chosen earlier, Ieaming was minimal. I was not able to
use my skills fully.

Now that I can choose any discipl",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,298
MT2015062,0.0,19.0,1.0,0.0,"Hello, i am Mansi Goel from Delhi. I am currently persuing M.Tech from IIITB. I
have done my B.Tech from College of Engineering Roorkee in Computer
Science stream.

I have a family of ﬁve. My father is a businessman and my mother a
homemaker. I have two siblings. My elder sister is working as an Assistant
Manager in an MNC in Gurgaon and my brother is persuing CA.

My hobbies include sketching, net surﬁng and

. Conﬁdence is one which lets a person break his inhibitions and attain great
success . However, overconﬁdence is a trait which when persued makes a
person arrogant and blind to the others ideas and respect. I would maintain a
healthy one to one relationship with all my team members so that i can have
an idea of what is going on their front .if things become a little unhealthy in
their personal or professional space , i would try to offer advice and also help
to the best i can. Also, i would make sure that the achie of each person is
never get unappreciated. Well its a little ambigous question as i dont fully
understand the meaning of outside. Will try to answer from what i have
understood.

So apart from sketching , surﬁng net, i love to read novels. I am a die hard
fan of ﬁctions. I also love to solve puzzles like sudoku, crosswords in my free
time. My outdoor interests include shopping, visiting new places, going out
with friends, etc. Before persuing my masters i was working as a Software
Engineer in an MNC. I was a strict 9 to 5 job, sometimes more. So, the
weekdays were pretty much hectic , howvere, i used to try to squeeze some
time within the ofﬁce hours and would for go chit chat with friends or would
play badminton, or a random scroll around the area to revive my mood. To
rejunuvate i used to go out on weekends with friends and family. Also a good
novel would do so. Well, to err is human. So yes, i have made mistakes be it
on personal or professional front. As per me, committing mistakes is not bad ,
the evil is to not accept it. In most of the cases as i can recall, ifi have
realized my mistake i would accept it and would try to minimize its damage.
So , if it",0.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,444
MT2015063,0.0,6.0,0.0,1.0,"Hello everyone!! i am mayank sharma, pursuing my MTech in Data science
from IIITB. I have been working in industry for about 3 years and then
decided to go for specialization. My area of interest is Computer Wsion and i
am working towards learning and using it for better machine-human
interactions. However i am notjust a geek, i love dancing and that keeps me
sane. can not come up with any thing, sorry. There are many people who
have inspired me, but my father has inﬂuenced me the most. I believe all my
efforts goes around to be a man like him. His honesty, ethics, vision,
patience, hard work...it is endless. He is very successful yet so humble, and
gives back to society by helping others. I have done my research and found
out your company to be best suited for my area of interest/strength and
hence hiring me will be a win—win for both. I will be motivated enough to go
an extra mile as i will enjoy my work. And i strongly believe that i will add
value to your organization. My area of research is perfectly aligned with the
job description and hence with me, comes my 2 years of research that will
bring quality to the kind of work that is being done in the organization. Also i
have been to industry for 3 years so i know how things work at an
organization level, so we need not waste time on getting me on board and
doing ramp up sessions to get used to of working ethics. If you have a better
plan for me, may be a higher designation. Jokes apart, i don't see any positive
reason for not hiring. However it is ultimately your decision and i believe you
are best to judge my capabilities. So let's hope for the best",0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,344
MT2015069,0.0,7.0,0.0,0.0,"My name is Palash Wjayvergiya and I am pursuing M.Tech in IIIT Bangalore. I
did my bachelor forJECJabalpur in Computer Science Stream with 7.92 CGPA.
I did my schooling from St. Anne's School Sehore. Let go of perfectionism,.
Hard work is done with dedication rather than skill where as smart work is
done with skill and it is a brainy work. Hard work is doing a particular work by
physically and smart work is applying mental effort to reduce the time on
completion of a work. Yes I do. I was born in middle class family where I was
given freedom to do what I want. I did my graduation from best school of my
city. My parents gave me sufﬁcient resources to live sustainable and healthier
life. Yes I am a risk taker. In fact I belong from small town, so to do anything
out of the box I took n'sk throughout my life. I organised several workshops in
my carner considering that high risk is involved. I worked in team by giving
importance to each and every team member. I take my work very sincerely
and try to complete on time. Try to come out with some different approaches
and discuss with my friends even if my approaches are rejected number of
times. Also, by helping my team mates if they are stuck anywhere",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,246
MT2015100,0.0,8.0,0.0,0.0,"My name is Sanjeev. I'm a 2nd year M.Tech student at |||TB.My area of
specialization is Computer Science. I love coding,machine Ieaming and little
bit of cryptography.I like cricket,badminton,|awn tennis. I would like to
contribute back to the society and dream of becoming a teacher. Hard work is
just keeping your head down and working towards achieving your goal.While
smart work also helps achiving the goal but with lesser work.

Say, to touch a year, taking your hand all the way around your head and then
touch it is hard work . But just touch the same ear on same side of your hand
is smart work. 'Fme is of great essence at work. I have always believed in
being on time"". Apart from being punctual managing time is also very
important. As we know lime and ‘Fde wait for none. First, I would prepare
myself for the potential questions.I would try and avoid a lengthy PPT stuff
and prepare a very short presentation with mostly diagrams and very less
text. May be present some case study where in the idea would have provided
a much better solution than the one currently available. Five years from
now,with some very useful industry experience with me, I see myself
teaching in some good college or pursuing a Phd from some good university
which would further help me pursue my dream of teaching. Well, it really
depends on how one deﬁnes the term 'successful'. As per my deﬁnition, I'm
not yet successful as I have not achieved what I dream of, but I would like to
believe that I'm on the right path",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,303
MT2015103,0.0,3.0,0.0,0.0,"My name is Antriksh. My home town is adalaj, Gujarat. I am pursuing my
M.Tech in Data Science from IIIT-B. I aspire to become a data scientist at a
research department of an MNC. I love English literature and occasionally
write poetry. Since the age of 10, I have had a profound interest in cooking.
Italian cuisines is my expertise. I come from a spiritual family, and post my
professional career I have a spiritual inclination. I wish to make a difference in
the world, especially for the poor and the needy. My friends mean the world
to me. I will sum up with the quote, It is not legendary if your friends are not
there to see it""."". Strengths:

I can lead from the front because I believe in team work.

I am good at both written and verbal communication.

I do things to the perfection. I do not do things for the sake of doing them.

I have an ego which says, my work should speak volumes about me.

Weaknesses:

I can not handle things that are slow be it a gadget or a human being.

I am a rebel when it comes to accepting the norms of the society.

I do not easily follow instructions without asking questions. There are
occasions in which I regret my actions. But it is because of those regrets, I
have learnt so much and I have grown. 50 except for keeping my tongue in
check, being a bit more considerate and understanding to my juniors and
colleague, and not taking life and situations too seriously, I would not want to
do things differently. Life is about making peace and not wishing to do things
differently. I-“Ive years from now, I see myself as a ﬁnancially secure person. I
see myself actively working (directly or otherwise) for some NGO and/or a
social cause. I would have started working on how would I be starting my own",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,367
MT2015106,0.0,13.0,2.0,0.0,"Hello My name is Shubham . I belong from Kanpur, U.P. I did my graduation
fromjIIT Noida in Electronics and Communication Engineering. I am currently
pursuing Masters in Data Science.I love travelling. I have been to many
places like Chikmanglur , Rishikesh ,Jammu and kashmir. I love eating and
mostly I like fast food. Apart from studies I have a great interest in singing
and Playing Instruments. I love singing hits of Arijit Singh.And in the last I
would say that a person can do anything if he is determined to do so. I have
always be a Ieamer and judging my present based on the past will be like
judging yourself again and again. See the main thing which i believe in is that
life is full of rights and wrongs.You don't have control over it.So go on with
your decisions and don't think too much.What i am trying to say is live your
life full , work hard and enjoy like you never did. At times I take my work very
seriously. Due to this I spent most of the time of the day in work only and my
whole focus moves to it.If anyone comes and interferes i get disturbed and
that disturbance releases in the form of frustration on that person. In the
organization, most of the employees think that they have got theirjob and
won't have any problem in future.From here on they begin lacking one thing,
passion to learn. From what i experienced , the employees don't know about
new technologies , ideas and new tools which they should be working
on.Whereas the outsider who has been living in this fast growing technology
will be knowing these cutting edge technologies much more than the
emp|oyees.So , at the end the company will get beneﬁt. As i said I have been
a Ieamer and I will continue to nurture my present knowledge and the
interests which I shall be having. That passion of mine to create something
which is going to impact the world has never been out of my sight. With so
many projects and Seminars done I have that experience which can lead my
company to new heights and yes i believe in myself. As I said there is nothing
to disappoint me. My present is what I have been in my past .If i changed the
decision at that time , some other thing would have happened .50 i believe in
my past .What I am is because of my past and I respect that.That was me
only at that time , so it will be judging actually the past you",3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,464
MT2015109,0.0,9.0,1.0,0.0,"Hello, I'm Yash. I am pursuing my M.Tech in IT. I am very passionate about
exploring new gadgets, cell phones speciﬁcally. In my pass time, I love to play
badminton, cricket, table tennis. I love solving puzzles, reading novels on self-
help and ﬁction. Yes. Being successful to me is to feel that I have done
something of use today. So achieving daily goals, that in turn contribute to
my pn'mary goal, makes me feel successful. I am pursuing M.Tech. I opted for
this because I felt the need to ﬁll in the technical gaps, to understand how an
Industry works and what Industry expects from graduated like myself. As now
I feel my requirements are met. I don't have any motivation for studying
further, as of now. In future, may be. Yes, I feel lucky to get this opportunity to
study under the best of faculties in IIITB. I feel lucky that I am amongst those
1 percent of GATE aspirants who get into a prestigious institute like ours to
Ieam and explore our capabilities. I see myself as an in—charge of project.
Managing the project, and delivering the expected output.

Apart from work, I see myself as a more mature and calmer person ﬁve years
from now. Foreseeing the lack of skills and knowledge, and having thirst to
Ieam, led me to opt for higher studies.

This in turn will lead me to a better place. So I consider this a my best career
move till now",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,287
MT2015122,0.0,9.0,0.0,0.0,"I am Dharam Unadkat,currently studying in |llTB.| am from Gujarat.| am
technology enthusiast.My area of interest are ML and NLP.| am quick Ieamer
as well as good team p|ayer.l love to go for trekking.l believe in philosophy of
honesty. I would love to learn Computer graphics as new ski|l.As I am very
curious about it as I have never learned any graphics related course.
Conﬁdence is something that build faith in ourselves after doing required
work at a same time we are not ignoring others capabilities and knowledge.

Overconﬁdence is something that comes because of our ego.Be|ieving in self
without doing required work.Consciously or unconsciously we are ignoring
capabilities of our compititors. I tried to engage them in our work, by sharing
all work what I have done.I also explained him how I have done completed
some of my task.As this helped him to get involved in work and he has
started active participation in project. I love to play cricket, badminton.| am
also active trekker.l am an active member of various trekking clubs in
Bangalore. I think joining IIITB has been my best career decision so far",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,198
MT2015503,0.0,13.0,0.0,3.0,"I am a carefree person,who likes to experience the utmost of |ife.| like
unreaviling the truth in any situation, and analytic in nature.| ﬁnd it hard to
go on with routine work, and like to explore new things. i would be more
focussed and dedicated to achieve my goa|s.The greatest regret i have is not
ﬁnding the thing i love the most in an early age, so that i could have
perfected my craft by now, i would deﬁnately have tried to ﬁnd the thing i
love. i do value time at work, i think if one know the art of spending time
judiciously the work is more than half done for him. breaking up the work in
accordance to time, eases off the burden, and motivates one to carry on with
the work in enthusia. i would ﬁrst try to convince myself with my idea, and try
to ﬁnd out what are the loop holes which would not allow my ideas to be
accepted by any person. I would work on that so that i sound more
convincing. i would also create a sense of urgency in my client to accept my
ide. it was during my report submission time at the end of 2nd semester in
M.tech. There were 5 reports to be submitted within 6 days time. i made up a
plan to do a part of the report for every 3 subjects each day so that i do not
get bored, and it worked and i could submit all the reports timely. at this point
of time i am not planning to go for higher studies, rather i am more focussed
to get a industrial experience, i would deﬁnately like to go for higher studies
if i am working on something new, and the company needs me to know more
about it theoritically",0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,331
